Zip Code,Returns,AIG,,
95757,3086,411305,,
95757,417,121450,,
95758,"26,197","1,571,710",,
95758,7723,95023,,
95758,6176,229014,,
95758,4614,284322,,
95758,3149,272904,,
95758,4013,531515,,
95758,522,158932,,
95762,"16,691","2,147,421",,
95762,4010,42714,,
95762,1997,73756,,
95762,1816,113572,,
95762,1892,165657,,
95762,4647,660138,,
95762,2329,1091584,,
95765,"13,892","1,099,195",,
95765,3701,43589,,
95765,2425,89340,,
95765,1964,122426,,
95765,1752,152752,,
95765,3297,448777,,
95765,753,242311,,
95776,"9,781","480,105",,
95776,3672,50072,,
95776,2700,97518,,
95776,1435,87915,,
95776,852,73640,,
95776,993,129099,,
95776,129,41861,,
95811,"3,384","160,478",,
95811,1442,18739,,
95811,1084,38796,,
95811,433,26312,,
95811,179,15321,,
95811,172,22872,,
95811,74,38438,,
95814,"3,905","180,148",,
95814,1632,21718,,
95814,1233,44494,,
95814,500,30567,,
95814,236,20546,,
95814,225,29358,,
95814,79,33465,,
95815,"8,984","266,619",,
95815,5156,67753,,
95815,2500,87489,,
95815,798,47957,,
95815,295,25052,,
95815,201,25995,,
95815,34,12373,,
95816,"10,214","570,357",,
95816,3445,46567,,
95816,3174,116911,,
95816,1550,94912,,
95816,788,68132,,
95816,958,128730,,
95816,299,115105,,
95817,"5,508","209,275",,
95817,2578,33180,,
95817,1524,54614,,
95817,738,44788,,
95817,352,30248,,
95817,286,37089,,
95817,30,9356,,
95818,"10,397","736,320",,
95818,3450,43224,,
95818,2282,83763,,
95818,1471,90511,,
95818,966,83653,,
95818,1658,226616,,
95818,570,208553,,
95819,"8,811","733,949",,
95819,1962,24436,,
95819,1859,69584,,
95819,1537,94922,,
95819,1125,97436,,
95819,1797,242087,,
95819,531,205484,,
95820,"14,730","501,641",,
95820,7225,91374,,
95820,4312,155617,,
95820,1864,113681,,
95820,817,70105,,
95820,479,59788,,
95820,33,11076,,
95821,"15,210","697,142",,
95821,6791,83967,,
95821,3629,131011,,
95821,2008,122850,,
95821,1240,107621,,
95821,1328,175917,,
95821,214,75776,,
95822,"18,844","827,034",,
95822,7927,102592,,
95822,5297,192316,,
95822,2726,166759,,
95822,1346,115939,,
95822,1316,172316,,
95822,232,77112,,
95823,"28,636","916,081",,
95823,14736,196185,,
95823,8497,302277,,
95823,3303,199901,,
95823,1279,109663,,
95823,777,95431,,
95823,44,12624,,
95824,"11,439","298,157",,
95824,6933,89112,,
95824,3170,110564,,
95824,915,54420,,
95824,289,24649,,
95824,132,19412,,
95824,**,**,,
95825,"13,817","591,794",,
95825,6685,88286,,
95825,3629,129358,,
95825,1706,103940,,
95825,776,66743,,
95825,798,105370,,
95825,223,98097,,
95826,"16,253","761,413",,
95826,6115,79154,,
95826,4418,161619,,
95826,2679,164416,,
95826,1515,130046,,
95826,1431,183420,,
95826,95,42758,,
95827,"9,375","409,961",,
95827,3546,46449,,
95827,2912,106561,,
95827,1515,91888,,
95827,762,65564,,
95827,585,74706,,
95827,55,24793,,
95828,"23,106","837,872",,
95828,10931,143229,,
95828,6821,245079,,
95828,2946,179742,,
95828,1364,117048,,
95828,983,123629,,
95828,61,29145,,
95829,"10,786","626,267",,
95829,3619,45641,,
95829,2482,91289,,
95829,1717,106298,,
95829,1142,98557,,
95829,1586,210403,,
95829,240,74079,,
95830,360,"26,820",,
95830,107,1307,,
95830,79,2765,,
95830,51,3155,,
95830,30,2629,,
95830,69,9643,,
95830,24,7321,,
95831,"20,670","1,374,554",,
95831,5821,71828,,
95831,5003,185350,,
95831,3468,213775,,
95831,2292,198736,,
95831,3341,451601,,
95831,745,253264,,
95832,"4,293","118,728",,
95832,2462,31565,,
95832,1250,44380,,
95832,400,23962,,
95832,115,9611,,
95832,66,9210,,
95832,**,**,,
95833,"16,416","723,741",,
95833,6278,85136,,
95833,5054,183710,,
95833,2550,155107,,
95833,1256,108545,,
95833,1143,146928,,
95833,135,44315,,
95834,"11,129","549,095",,
95834,4195,56007,,
95834,3177,115705,,
95834,1768,108010,,
95834,920,78917,,
95834,954,123929,,
95834,115,66527,,
95835,"15,465","1,018,965",,
95835,3850,50304,,
95835,3571,133000,,
95835,2838,175134,,
95835,2084,180460,,
95835,2704,359202,,
95835,418,120865,,
95837,141,"15,078",,
95837,40,536,,
95837,51,3020,,
95837,**,**,,
95837,**,**,,
95837,50,11522,,
95837,**,**,,
95838,"13,639","406,835",,
95838,7384,98141,,
95838,4032,142454,,
95838,1427,86157,,
95838,513,43758,,
95838,283,36325,,
95838,**,**,,
95841,"8,603","334,521",,
95841,4171,53281,,
95841,2402,86433,,
95841,1043,63534,,
95841,522,45019,,
95841,397,51290,,
95841,68,34964,,
95842,"12,971","460,744",,
95842,6007,80981,,
95842,3865,139040,,
95842,1807,109726,,
95842,789,67369,,
95842,503,63628,,
95842,**,**,,
95843,"18,593","902,034",,
95843,6457,83837,,
95843,4977,182694,,
95843,3220,198163,,
95843,1969,169967,,
95843,1864,238351,,
95843,106,29022,,
95864,"11,017","1,197,570",,
95864,3111,36421,,
95864,2040,75737,,
95864,1480,91761,,
95864,1139,98576,,
95864,2013,280809,,
95864,1234,614266,,
95901,"12,120","472,903",,
95901,5675,74608,,
95901,3200,114672,,
95901,1648,101209,,
95901,820,70267,,
95901,717,91461,,
95901,60,20686,,
95903,711,"23,124",,
95903,399,6612,,
95903,196,6836,,
95903,58,3602,,
95903,32,2740,,
95903,26,3334,,
95903,**,**,,
95912,"2,077","108,769",,
95912,811,11619,,
95912,693,23948,,
95912,270,16235,,
95912,137,11788,,
95912,121,15806,,
95912,45,29373,,
95914,354,"14,112",,
95914,154,1828,,
95914,77,2698,,
95914,74,4614,,
95914,27,2270,,
95914,22,2702,,
95914,**,**,,
95916,521,"20,124",,
95916,260,3129,,
95916,124,4372,,
95916,68,4077,,
95916,40,3429,,
95916,29,5117,,
95916,**,**,,
95917,"1,237","58,751",,
95917,530,7196,,
95917,319,11387,,
95917,179,11049,,
95917,109,9444,,
95917,76,9868,,
95917,24,9807,,
95918,894,"58,730",,
95918,260,3311,,
95918,198,7267,,
95918,133,8171,,
95918,119,10464,,
95918,155,20854,,
95918,29,8663,,
95919,481,"22,527",,
95919,201,2442,,
95919,132,4889,,
95919,75,4541,,
95919,37,3124,,
95919,36,7531,,
95919,**,**,,
95920,122,"6,361",,
95920,60,772,,
95920,62,5589,,
95920,**,**,,
95920,**,**,,
95920,**,**,,
95920,**,**,,
95922,190,"7,858",,
95922,93,1232,,
95922,47,1654,,
95922,50,4972,,
95922,**,**,,
95922,**,**,,
95922,**,**,,
95925,98,"4,313",,
95925,61,1244,,
95925,**,**,,
95925,37,3069,,
95925,**,**,,
95925,**,**,,
95925,**,**,,
95926,"13,839","620,908",,
95926,6513,75823,,
95926,3086,110696,,
95926,1712,105557,,
95926,1152,99584,,
95926,1172,153719,,
95926,204,75529,,
95928,"13,135","740,983",,
95928,5969,71849,,
95928,2849,103007,,
95928,1632,100354,,
95928,1004,86614,,
95928,1298,174402,,
95928,383,204757,,
95932,"3,236","167,802",,
95932,1281,17323,,
95932,916,32396,,
95932,422,25875,,
95932,240,20639,,
95932,284,38327,,
95932,93,33242,,
95934,127,"4,519",,
95934,55,678,,
95934,72,3841,,
95934,**,**,,
95934,**,**,,
95934,**,**,,
95934,**,**,,
95935,268,"9,720",,
95935,135,1784,,
95935,65,2315,,
95935,32,1964,,
95935,36,3657,,
95935,**,**,,
95935,0,0,,
95938,"1,801","113,519",,
95938,625,7686,,
95938,437,15851,,
95938,252,15563,,
95938,171,14807,,
95938,242,33025,,
95938,74,26587,,
95939,147,"6,286",,
95939,63,810,,
95939,39,1440,,
95939,45,4036,,
95939,**,**,,
95939,**,**,,
95939,**,**,,
95941,154,"5,751",,
95941,68,880,,
95941,43,1506,,
95941,43,3365,,
95941,**,**,,
95941,**,**,,
95941,**,**,,
95942,628,"36,740",,
95942,214,2597,,
95942,132,4817,,
95942,97,6100,,
95942,82,7186,,
95942,103,16040,,
95942,**,**,,
95943,366,"27,115",,
95943,131,1539,,
95943,93,3328,,
95943,68,4560,,
95943,**,**,,
95943,46,6380,,
95943,28,11308,,
95945,"10,871","515,328",,
95945,4817,59607,,
95945,2621,94068,,
95945,1476,90517,,
95945,843,72715,,
95945,921,120599,,
95945,193,77822,,
95946,"4,455","272,768",,
95946,1449,17519,,
95946,1019,37848,,
95946,732,45452,,
95946,499,43444,,
95946,631,83316,,
95946,125,45189,,
95947,696,"28,880",,
95947,304,3570,,
95947,172,6349,,
95947,99,6075,,
95947,71,6036,,
95947,50,6850,,
95947,**,**,,
95948,"4,213","181,701",,
95948,1838,24716,,
95948,1228,43364,,
95948,527,32041,,
95948,286,24593,,
95948,278,35819,,
95948,56,21168,,
95949,"8,414","492,245",,
95949,2918,35479,,
95949,1830,67423,,
95949,1326,81850,,
95949,981,84661,,
95949,1154,152442,,
95949,205,70390,,
95953,"3,888","149,768",,
95953,1864,24980,,
95953,1094,38569,,
95953,492,29920,,
95953,222,19104,,
95953,180,23506,,
95953,36,13689,,
95954,"4,441","178,703",,
95954,1936,24400,,
95954,1201,43319,,
95954,648,39677,,
95954,374,32106,,
95954,262,33518,,
95954,20,5683,,
95957,324,"17,092",,
95957,119,1534,,
95957,78,2897,,
95957,61,3802,,
95957,23,2031,,
95957,43,6828,,
95957,**,**,,
95959,"8,178","504,674",,
95959,3163,37256,,
95959,1690,61473,,
95959,1162,71733,,
95959,791,68182,,
95959,1058,142943,,
95959,314,123087,,
95960,514,"15,905",,
95960,296,3543,,
95960,122,4326,,
95960,96,8036,,
95960,**,**,,
95960,**,**,,
95960,**,**,,
95961,"8,847","348,925",,
95961,3863,51419,,
95961,2487,89672,,
95961,1299,79847,,
95961,653,56260,,
95961,515,64075,,
95961,30,7652,,
95962,689,"34,416",,
95962,310,3186,,
95962,141,5147,,
95962,96,5889,,
95962,58,4998,,
95962,84,15196,,
95962,**,**,,
95963,"5,963","235,806",,
95963,2695,35962,,
95963,1745,62525,,
95963,762,46765,,
95963,407,34726,,
95963,304,38898,,
95963,50,16930,,
95965,"6,748","239,460",,
95965,3562,45301,,
95965,1757,61957,,
95965,723,44503,,
95965,382,32764,,
95965,275,35198,,
95965,49,19737,,
95966,"10,608","442,017",,
95966,4790,60729,,
95966,2704,97183,,
95966,1453,89165,,
95966,858,73674,,
95966,702,90403,,
95966,101,30863,,
95968,801,"24,656",,
95968,423,5754,,
95968,226,7806,,
95968,95,5750,,
95968,57,5346,,
95968,**,**,,
95968,**,**,,
95969,"10,859","501,106",,
95969,4743,59272,,
95969,2711,97801,,
95969,1467,90089,,
95969,880,76034,,
95969,923,120232,,
95969,135,57678,,
95970,240,"16,719",,
95970,86,1104,,
95970,61,2198,,
95970,48,3377,,
95970,**,**,,
95970,45,10040,,
95970,**,**,,
95971,"2,693","130,542",,
95971,1048,12658,,
95971,672,24859,,
95971,436,26710,,
95971,266,23089,,
95971,243,31188,,
95971,28,12038,,
95973,"13,559","726,154",,
95973,5316,66341,,
95973,3225,116103,,
95973,1917,117588,,
95973,1306,112808,,
95973,1475,193837,,
95973,320,119477,,
95975,834,"39,650",,
95975,356,4046,,
95975,199,7307,,
95975,110,6621,,
95975,70,5993,,
95975,99,15683,,
95975,**,**,,
95977,619,"30,043",,
95977,234,2907,,
95977,152,5712,,
95977,108,6683,,
95977,63,5491,,
95977,62,9250,,
95977,**,**,,
95979,168,"8,149",,
95979,54,764,,
95979,48,1755,,
95979,33,2106,,
95979,33,3524,,
95979,**,**,,
95979,**,**,,
95982,"1,401","76,316",,
95982,486,6175,,
95982,362,13062,,
95982,253,15395,,
95982,121,10514,,
95982,147,19747,,
95982,32,11423,,
95983,205,"8,438",,
95983,76,876,,
95983,57,2045,,
95983,72,5517,,
95983,**,**,,
95983,**,**,,
95983,0,0,,
95987,"2,654","103,008",,
95987,1153,16830,,
95987,918,32534,,
95987,339,20593,,
95987,114,9795,,
95987,107,13641,,
95987,23,9615,,
95988,"3,525","165,068",,
95988,1493,19211,,
95988,945,34251,,
95988,485,29932,,
95988,281,24230,,
95988,255,33686,,
95988,66,23758,,
95991,"15,010","617,743",,
95991,7073,94249,,
95991,3840,136656,,
95991,1937,118580,,
95991,1036,89390,,
95991,963,124281,,
95991,161,54587,,
95993,"14,417","768,220",,
95993,5374,68718,,
95993,3571,130188,,
95993,2100,129073,,
95993,1450,125509,,
95993,1623,212250,,
95993,299,102482,,
96001,"13,168","726,119",,
96001,5377,68007,,
96001,2947,106187,,
96001,1842,113576,,
96001,1201,104336,,
96001,1400,184693,,
96001,401,149320,,
96002,"13,047","579,246",,
96002,5917,75864,,
96002,3262,116587,,
96002,1718,105477,,
96002,1001,86538,,
96002,973,128154,,
96002,176,66626,,
96003,"17,387","804,941",,
96003,7269,91024,,
96003,4367,158215,,
96003,2517,155111,,
96003,1536,132468,,
96003,1455,188308,,
96003,243,79815,,
96006,210,"8,377",,
96006,86,1153,,
96006,63,2398,,
96006,61,4826,,
96006,**,**,,
96006,**,**,,
96006,0,0,,
96007,"8,680","333,280",,
96007,4089,52623,,
96007,2319,83433,,
96007,1222,75348,,
96007,618,53172,,
96007,380,48504,,
96007,52,20200,,
96008,739,"37,209",,
96008,298,3867,,
96008,180,6508,,
96008,99,6052,,
96008,73,6242,,
96008,89,14540,,
96008,**,**,,
96013,"1,593","70,860",,
96013,636,8138,,
96013,428,15845,,
96013,275,16886,,
96013,126,10883,,
96013,128,19108,,
96013,**,**,,
96015,147,"6,436",,
96015,70,1092,,
96015,77,5344,,
96015,**,**,,
96015,**,**,,
96015,**,**,,
96015,**,**,,
96016,140,"6,712",,
96016,46,453,,
96016,32,1096,,
96016,62,5163,,
96016,**,**,,
96016,**,**,,
96016,**,**,,
96019,"3,678","135,862",,
96019,1725,22336,,
96019,1023,36669,,
96019,502,30540,,
96019,257,21945,,
96019,171,24372,,
96019,**,**,,
96020,"1,290","58,181",,
96020,566,6983,,
96020,284,10175,,
96020,197,11918,,
96020,126,10729,,
96020,117,18376,,
96020,**,**,,
96021,"5,942","203,487",,
96021,3055,38930,,
96021,1669,58871,,
96021,661,40546,,
96021,302,25853,,
96021,223,28329,,
96021,32,10958,,
96022,"6,159","289,843",,
96022,2444,31264,,
96022,1550,56293,,
96022,958,59240,,
96022,573,49219,,
96022,564,73199,,
96022,70,20628,,
96023,472,"17,228",,
96023,245,3418,,
96023,135,4795,,
96023,55,3313,,
96023,37,5702,,
96023,**,**,,
96023,**,**,,
96024,322,"13,481",,
96024,144,1797,,
96024,89,3239,,
96024,38,2304,,
96024,25,2141,,
96024,26,4000,,
96024,**,**,,
96025,886,"30,420",,
96025,470,5477,,
96025,213,7482,,
96025,121,7364,,
96025,44,3776,,
96025,38,6321,,
96025,**,**,,
96027,854,"39,962",,
96027,348,4319,,
96027,243,8555,,
96027,129,7914,,
96027,71,6168,,
96027,63,13006,,
96027,**,**,,
96028,630,"28,048",,
96028,255,3097,,
96028,151,5583,,
96028,108,6533,,
96028,62,5316,,
96028,54,7519,,
96028,**,**,,
96032,911,"37,264",,
96032,407,4697,,
96032,233,8427,,
96032,137,8395,,
96032,81,7088,,
96032,53,8657,,
96032,**,**,,
96033,156,"5,746",,
96033,63,821,,
96033,50,1717,,
96033,43,3208,,
96033,**,**,,
96033,**,**,,
96033,0,0,,
96034,133,"5,541",,
96034,53,673,,
96034,80,4868,,
96034,**,**,,
96034,**,**,,
96034,**,**,,
96034,**,**,,
96035,"1,116","37,142",,
96035,578,7660,,
96035,323,11467,,
96035,116,6942,,
96035,58,4937,,
96035,41,6136,,
96035,**,**,,
96038,274,"11,587",,
96038,131,1655,,
96038,74,2707,,
96038,33,1996,,
96038,36,5229,,
96038,**,**,,
96038,**,**,,
96039,417,"13,727",,
96039,189,2262,,
96039,138,4776,,
96039,90,6689,,
96039,**,**,,
96039,**,**,,
96039,**,**,,
96040,108,"5,372",,
96040,46,631,,
96040,62,4741,,
96040,**,**,,
96040,**,**,,
96040,**,**,,
96040,**,**,,
96041,796,"31,129",,
96041,422,5103,,
96041,205,7496,,
96041,93,5643,,
96041,39,3306,,
96041,37,9581,,
96041,**,**,,
96044,375,"14,656",,
96044,178,2277,,
96044,94,3399,,
96044,53,3343,,
96044,24,2108,,
96044,26,3529,,
96044,**,**,,
96047,363,"17,589",,
96047,161,2063,,
96047,83,2999,,
96047,50,3102,,
96047,30,2613,,
96047,39,6812,,
96047,**,**,,
96048,266,"10,389",,
96048,115,1408,,
96048,66,2331,,
96048,42,2547,,
96048,43,4103,,
96048,**,**,,
96048,0,0,,
96050,155,"5,810",,
96050,75,794,,
96050,41,1458,,
96050,39,3558,,
96050,**,**,,
96050,**,**,,
96050,**,**,,
96051,518,"23,014",,
96051,233,2671,,
96051,118,4238,,
96051,75,4651,,
96051,46,4056,,
96051,46,7398,,
96051,**,**,,
96052,488,"17,868",,
96052,222,2702,,
96052,137,4902,,
96052,72,4432,,
96052,28,2440,,
96052,29,3392,,
96052,**,**,,
96055,"1,429","90,396",,
96055,644,8459,,
96055,386,13549,,
96055,212,13134,,
96055,94,8055,,
96055,93,47199,,
96055,**,**,,
96056,622,"29,139",,
96056,236,2845,,
96056,167,6086,,
96056,119,7324,,
96056,38,3287,,
96056,62,9597,,
96056,**,**,,
96057,543,"20,590",,
96057,241,2661,,
96057,153,5650,,
96057,85,5197,,
96057,35,2913,,
96057,29,4169,,
96057,**,**,,
96058,283,"11,924",,
96058,156,2054,,
96058,77,2731,,
96058,50,7139,,
96058,**,**,,
96058,**,**,,
96058,**,**,,
96059,230,"9,938",,
96059,101,1316,,
96059,62,2330,,
96059,28,1743,,
96059,39,4549,,
96059,**,**,,
96059,**,**,,
96062,512,"29,547",,
96062,182,2222,,
96062,120,4449,,
96062,75,4595,,
96062,55,4748,,
96062,80,13533,,
96062,**,**,,
96064,"1,619","66,123",,
96064,695,8531,,
96064,458,16562,,
96064,239,14615,,
96064,130,11261,,
96064,97,15154,,
96064,**,**,,
96065,144,"5,100",,
96065,68,778,,
96065,39,1368,,
96065,37,2954,,
96065,**,**,,
96065,**,**,,
96065,0,0,,
96067,"3,462","164,907",,
96067,1512,17978,,
96067,759,27542,,
96067,513,31551,,
96067,302,26071,,
96067,320,42108,,
96067,56,19657,,
96069,364,"16,838",,
96069,160,2033,,
96069,92,3364,,
96069,47,2844,,
96069,24,2041,,
96069,41,6556,,
96069,**,**,,
96073,"2,164","138,233",,
96073,722,7930,,
96073,473,17646,,
96073,294,18553,,
96073,239,20709,,
96073,355,47558,,
96073,81,25837,,
96080,"11,284","485,882",,
96080,5008,62895,,
96080,2992,107331,,
96080,1507,92292,,
96080,864,74461,,
96080,788,102695,,
96080,125,46208,,
96086,113,"3,544",,
96086,57,749,,
96086,56,2795,,
96086,**,**,,
96086,**,**,,
96086,0,0,,
96086,**,**,,
96088,"1,841","81,137",,
96088,742,9408,,
96088,474,17265,,
96088,306,18941,,
96088,182,15727,,
96088,137,19796,,
96088,**,**,,
96091,260,"10,760",,
96091,119,1489,,
96091,65,2288,,
96091,33,2068,,
96091,43,4915,,
96091,**,**,,
96091,**,**,,
96094,"2,593","126,794",,
96094,1145,14302,,
96094,648,23478,,
96094,355,21564,,
96094,238,20759,,
96094,180,22687,,
96094,27,24004,,
96096,317,"14,646",,
96096,137,1680,,
96096,67,2451,,
96096,53,3285,,
96096,32,2785,,
96096,28,4445,,
96096,**,**,,
96097,"4,110","184,734",,
96097,1813,22264,,
96097,1123,40350,,
96097,577,35754,,
96097,318,27427,,
96097,236,29803,,
96097,43,29136,,
96101,"2,129","88,725",,
96101,957,11917,,
96101,552,19879,,
96101,279,17131,,
96101,172,14794,,
96101,169,25004,,
96101,**,**,,
96103,763,"42,418",,
96103,260,3191,,
96103,189,7109,,
96103,133,8192,,
96103,78,6779,,
96103,103,17147,,
96103,**,**,,
96104,336,"13,708",,
96104,134,1706,,
96104,102,3681,,
96104,57,3356,,
96104,43,4965,,
96104,**,**,,
96104,**,**,,
96105,181,"9,296",,
96105,58,745,,
96105,45,1615,,
96105,32,1928,,
96105,23,1968,,
96105,23,3040,,
96105,0,0,,
96107,409,"19,160",,
96107,145,1675,,
96107,133,4851,,
96107,65,3900,,
96107,38,3398,,
96107,28,5336,,
96107,**,**,,
96109,363,"16,217",,
96109,142,1742,,
96109,97,3670,,
96109,72,4342,,
96109,26,2202,,
96109,26,4261,,
96109,**,**,,
96114,"1,293","73,978",,
96114,383,4953,,
96114,275,10294,,
96114,255,15857,,
96114,186,16158,,
96114,194,26716,,
96114,**,**,,
96117,154,"6,890",,
96117,55,685,,
96117,99,6205,,
96117,**,**,,
96117,**,**,,
96117,**,**,,
96117,**,**,,
96118,590,"27,153",,
96118,204,2532,,
96118,161,5957,,
96118,119,7439,,
96118,59,5135,,
96118,47,6090,,
96118,**,**,,
96120,370,"19,186",,
96120,157,1937,,
96120,84,3191,,
96120,52,3230,,
96120,24,2078,,
96120,53,8750,,
96120,**,**,,
96121,170,"9,538",,
96121,43,497,,
96121,43,1576,,
96121,39,2480,,
96121,45,4985,,
96121,**,**,,
96121,**,**,,
96122,"1,576","69,397",,
96122,691,8823,,
96122,410,14578,,
96122,216,13313,,
96122,121,10369,,
96122,118,15353,,
96122,20,6961,,
96124,121,"5,905",,
